Total,Delayed,Cancelled,Problematic,PathName
1452,112,8,120,SLC->MFR
10,4,0,4,SLC->MKE
12,4,0,4,SLC->MRY
3690,454,18,472,SLC->MSO
4382,752,16,768,SLC->MSP
656,90,16,106,SLC->MSY
458,100,2,102,SLC->MTJ
6268,868,48,916,SLC->OAK
2,0,0,0,SLC->OGD
522,102,2,104,SLC->OGG
1480,198,4,202,SLC->OKC
1210,126,0,126,SLC->OMA
3322,522,6,528,SLC->ONT
5726,1420,112,1532,SLC->ORD
6578,1146,46,1192,SLC->PDX
1342,254,0,254,SLC->PHL
14336,2002,126,2128,SLC->PHX
3320,340,38,378,SLC->PIH
434,72,2,74,SLC->PIT
3204,422,28,450,SLC->PSC
1802,220,6,226,SLC->PSP
1514,122,12,134,SLC->RAP
1440,160,2,162,SLC->RDM
656,78,2,80,SLC->RDU
698,70,16,86,SLC->RKS
3634,470,22,492,SLC->RNO
5096,762,28,790,SLC->SAN
1174,216,2,218,SLC->SAT
1376,140,2,142,SLC->SBA
570,76,4,80,SLC->SBP
4,2,0,2,SLC->SDF
7542,1472,18,1490,SLC->SEA
7410,2358,46,2404,SLC->SFO
2,0,0,0,SLC->SGF
5188,488,30,518,SLC->SGU
2744,386,8,394,SLC->SJC
968,232,0,232,SLC->SLE
3320,416,10,426,SLC->SMF
4032,554,52,606,SLC->SNA
2772,584,8,592,SLC->STL
5806,572,284,856,SLC->SUN
658,82,2,84,SLC->TPA
1204,110,0,110,SLC->TUL
2970,266,2,268,SLC->TUS
3544,378,64,442,SLC->TWF
528,38,0,38,SLC->WYS
8,2,0,2,SLC->XNA
676,116,4,120,SLC->YKM
880,108,0,108,SLC->YUM
968,44,2,46,SLE->SLC
4,0,0,0,SLE->TWF
932,142,2,144,SMF->ABQ
1232,190,64,254,SMF->ACV
1364,170,6,176,SMF->ATL
458,40,2,42,SMF->BFL
6932,814,114,928,SMF->BUR
152,56,2,58,SMF->CLT
852,88,2,90,SMF->COS
6654,1122,36,1158,SMF->DEN
2694,378,50,428,SMF->DFW
742,70,10,80,SMF->GEG
732,124,0,124,SMF->HNL
732,84,8,92,SMF->IAD
2170,260,14,274,SMF->IAH
684,168,12,180,SMF->JFK
8128,1300,54,1354,SMF->LAS
11434,1634,76,1710,SMF->LAX
1458,148,14,162,SMF->LGB
612,20,0,20,SMF->MCI
1366,208,10,218,SMF->MDW
1620,208,0,208,SMF->MSP
118,2,0,2,SMF->OGG
458,58,2,60,SMF->OKC
7628,1138,72,1210,SMF->ONT
2154,516,26,542,SMF->ORD
4964,792,42,834,SMF->PDX
414,156,8,164,SMF->PHL
8230,980,62,1042,SMF->PHX
2,0,0,0,SMF->RDD
9146,1354,56,1410,SMF->SAN
456,142,2,144,SMF->SAT
2,2,0,2,SMF->SBA
7276,1290,56,1346,SMF->SEA
4600,1150,176,1326,SMF->SFO
3320,300,16,316,SMF->SLC
5006,662,18,680,SMF->SNA
456,134,0,134,SMF->TUL
934,150,2,152,SMF->TUS
3362,316,68,384,SMX->LAX
2926,460,20,480,SNA->ATL
492,114,0,114,SNA->AUS
570,90,18,108,SNA->CVG
6652,1108,78,1186,SNA->DEN
7312,1300,160,1460,SNA->DFW
1908,406,22,428,SNA->EWR
128,12,4,16,SNA->HNL
3652,504,40,544,SNA->IAH
72,6,0,6,SNA->KOA
8260,1130,166,1296,SNA->LAS
66,22,6,28,SNA->LAX
46,4,2,6,SNA->LIH
2072,178,0,178,SNA->MSP
7304,962,68,1030,SNA->OAK
120,10,0,10,SNA->OGG
5108,1188,120,1308,SNA->ORD
2836,402,34,436,SNA->PDX
10954,1276,114,1390,SNA->PHX
120,12,8,20,SNA->RNO
2,2,0,2,SNA->SAN
5724,844,112,956,SNA->SEA
7988,1736,286,2022,SNA->SFO
10802,1444,110,1554,SNA->SJC
4030,392,58,450,SNA->SLC
4996,750,18,768,SNA->SMF
612,58,8,66,SNA->STL
284,70,20,90,SPI->IAD
2166,596,200,796,SPI->ORD
3668,414,154,568,SPS->DFW
6654,1302,82,1384,SRQ->ATL
46,18,0,18,SRQ->BOS
490,62,0,62,SRQ->BWI
236,54,6,60,SRQ->CLE
414,52,16,68,SRQ->CLT
890,176,24,200,SRQ->CVG
24,4,0,4,SRQ->DCA
438,48,0,48,SRQ->DTW
798,198,8,206,SRQ->EWR
140,32,4,36,SRQ->IAH
310,96,0,96,SRQ->IND
1068,286,10,296,SRQ->JFK
148,52,4,56,SRQ->LGA
1130,274,10,284,SRQ->MDW
74,22,0,22,SRQ->STL
4,2,0,2,SRQ->TPA
732,156,4,160,STL->ABQ
7912,1724,134,1858,STL->ATL
190,18,12,30,STL->AUS
732,246,2,248,STL->BHM
516,70,56,126,STL->BNA
1730,328,66,394,STL->BOS
3352,574,12,586,STL->BWI
1832,356,12,368,STL->CLE
2186,404,44,448,STL->CLT
1348,200,4,204,STL->CMH
692,118,14,132,STL->CVG
5436,1128,44,1172,STL->DAL
2592,428,94,522,STL->DCA
4860,826,28,854,STL->DEN
7194,1076,234,1310,STL->DFW
4910,966,40,1006,STL->DTW
3450,1164,256,1420,STL->EWR
944,128,10,138,STL->FLL
2680,510,60,570,STL->HOU
2006,410,38,448,STL->IAH
1590,370,66,436,STL->JFK
3302,626,26,652,STL->LAS
3374,734,48,782,STL->LAX
3206,986,174,1160,STL->LGA
1332,292,8,300,STL->LIT
3570,740,22,762,STL->MCI
4842,656,40,696,STL->MCO
7510,1352,172,1524,STL->MDW
2096,302,32,334,STL->MEM
1462,254,14,268,STL->MIA
642,108,16,124,STL->MKE
3392,484,78,562,STL->MSP
1374,290,4,294,STL->OKC
2086,480,8,488,STL->OMA
8512,2004,544,2548,STL->ORD
1152,228,4,232,STL->PHL
5526,952,50,1002,STL->PHX
714,102,18,120,STL->RDU
834,84,10,94,STL->RSW
732,112,4,116,STL->SAN
492,72,12,84,STL->SAT
1988,388,8,396,STL->SDF
1132,226,6,232,STL->SEA
1148,334,24,358,STL->SFO
732,286,26,312,STL->SGF
2772,628,18,646,STL->SLC
610,104,6,110,STL->SNA
76,20,0,20,STL->SRQ
2176,318,24,342,STL->TPA
1798,456,6,462,STL->TUL
902,174,8,182,STT->ATL
176,34,0,34,STT->BOS
836,96,4,100,STT->CLT
464,114,0,114,STT->EWR
732,248,20,268,STT->JFK
18,8,0,8,STT->LGA
1464,334,20,354,STT->MIA
396,140,2,142,STT->PHL
956,206,4,210,STT->SJU
128,60,2,62,STX->ATL
40,18,0,18,STX->CLT
4,0,0,0,STX->JAX
2,0,0,0,STX->MGM
698,190,6,196,STX->MIA
5740,434,358,792,SUN->SLC
2,0,0,0,SUN->TWF
244,38,22,60,SUX->MSP
3234,872,44,916,SWF->ATL
2,2,0,2,SWF->BDL
2,2,0,2,SWF->BOS
1448,220,34,254,SWF->DTW
952,154,14,168,SWF->FLL
1670,196,10,206,SWF->MCO
720,150,4,154,SWF->PBI
470,78,0,78,SWF->TPA
2838,736,58,794,SYR->ATL
2,0,0,0,SYR->CAK
1372,448,22,470,SYR->CLE
1492,248,16,264,SYR->CLT
1662,286,30,316,SYR->CVG
626,48,4,52,SYR->DCA
356,108,4,112,SYR->DFW
2030,378,28,406,SYR->DTW
2004,734,78,812,SYR->EWR
656,170,2,172,SYR->FLL
1244,324,70,394,SYR->IAD
3650,958,130,1088,SYR->JFK
782,178,0,178,SYR->MCO
4684,1252,170,1422,SYR->ORD
666,98,8,106,SYR->PHL
388,112,82,194,TEX->PHX
4968,1106,60,1166,TLH->ATL
480,134,10,144,TLH->CLT
522,44,6,50,TLH->FLL
964,184,10,194,TLH->IAH
438,52,4,56,TLH->MCO
2188,324,60,384,TLH->MEM
1662,244,64,308,TLH->MIA
602,56,24,80,TLH->TPA
240,50,10,60,TOL->ATL
42,2,0,2,TOL->CVG
2674,508,154,662,TOL->ORD
732,174,0,174,TPA->ABQ
782,174,2,176,TPA->ALB
14626,2618,98,2716,TPA->ATL
734,76,0,76,TPA->AUS
2532,522,24,546,TPA->BDL
2104,282,0,282,TPA->BHM
3390,578,8,586,TPA->BNA
3564,836,60,896,TPA->BOS
1456,222,16,238,TPA->BUF
6804,1222,48,1270,TPA->BWI
718,66,2,68,TPA->CAK
1748,178,22,200,TPA->CLE
5650,602,32,634,TPA->CLT
1946,336,14,350,TPA->CMH
2202,364,36,400,TPA->CVG
408,96,2,98,TPA->DAY
3108,314,30,344,TPA->DCA
3384,688,18,706,TPA->DEN
5608,1194,132,1326,TPA->DFW
2904,428,8,436,TPA->DTW
5674,1892,62,1954,TPA->EWR
6102,1040,22,1062,TPA->FLL
400,48,2,50,TPA->FNT
732,98,6,104,TPA->GPT
2822,566,54,620,TPA->HOU
120,26,2,28,TPA->HPN
3812,676,32,708,TPA->IAD
3924,590,46,636,TPA->IAH
3156,476,8,484,TPA->IND
2186,410,16,426,TPA->ISP
2012,254,2,256,TPA->JAX
6790,1520,130,1650,TPA->JFK
2356,356,14,370,TPA->LAS
1038,186,8,194,TPA->LAX
2930,1020,126,1146,TPA->LGA
1398,262,0,262,TPA->MCI
2,2,0,2,TPA->MCO
4436,668,80,748,TPA->MDW
1720,226,8,234,TPA->MEM
1482,268,2,270,TPA->MHT
3658,738,22,760,TPA->MIA
356,130,2,132,TPA->MKE
2010,330,2,332,TPA->MSP
2176,366,26,392,TPA->MSY
4576,1138,90,1228,TPA->ORD
732,76,0,76,TPA->ORF
2706,530,2,532,TPA->PBI
190,30,2,32,TPA->PHF
6760,1374,62,1436,TPA->PHL
2044,426,8,434,TPA->PHX
2192,264,8,272,TPA->PIT
272,34,2,36,TPA->PNS
1962,312,0,312,TPA->PVD
2134,280,0,280,TPA->RDU
732,124,4,128,TPA->ROC
730,144,0,144,TPA->SAT
976,118,2,120,TPA->SDF
732,44,4,48,TPA->SJU
658,88,2,90,TPA->SLC
2198,442,22,464,TPA->STL
470,52,2,54,TPA->SWF
602,40,20,60,TPA->TLH
3616,634,102,736,TRI->ATL
32,14,0,14,TRI->CLT
498,50,12,62,TRI->CVG
88,22,0,22,TRI->MEM
458,38,0,38,TUL->ABQ
2,2,0,2,TUL->ASE
3960,828,42,870,TUL->ATL
180,14,2,16,TUL->AUS
1766,270,16,286,TUL->CVG
4568,730,24,754,TUL->DAL
3262,548,42,590,TUL->DEN
6520,1132,138,1270,TUL->DFW
1452,242,26,268,TUL->DTW
688,70,14,84,TUL->EWR
4,0,0,0,TUL->GJT
2600,504,42,546,TUL->HOU
4638,638,76,714,TUL->IAH
782,114,0,114,TUL->LAS
146,12,0,12,TUL->LAX
1612,262,2,264,TUL->MCI
18,0,0,0,TUL->MCO
2188,462,66,528,TUL->MEM
1434,230,22,252,TUL->MSP
2,0,0,0,TUL->OKC
2,2,0,2,TUL->OMA
454,88,0,88,TUL->ONT
4076,1018,190,1208,TUL->ORD
2042,250,6,256,TUL->PHX
2,0,0,0,TUL->PIA
456,132,0,132,TUL->SAN
176,12,2,14,TUL->SAT
1198,162,6,168,TUL->SLC
450,70,0,70,TUL->SMF
1780,232,4,236,TUL->STL
2,0,2,2,TUL->XNA
20,2,0,2,TUP->ATL
1436,172,0,172,TUS->ABQ
1334,270,6,276,TUS->ATL
458,100,0,100,TUS->AUS
414,58,0,58,TUS->CLT
4058,480,18,498,TUS->DEN
5352,784,140,924,TUS->DFW
176,14,2,16,TUS->ELP
372,98,0,98,TUS->EWR
302,38,0,38,TUS->GEG
224,16,0,16,TUS->IAD
3338,478,42,520,TUS->IAH
264,50,4,54,TUS->JFK
4484,784,10,794,TUS->LAS
8380,1046,24,1070,TUS->LAX
460,62,0,62,TUS->MCI
1446,90,6,96,TUS->MDW
878,124,2,126,TUS->MSP
612,16,4,20,TUS->OAK
442,52,2,54,TUS->OMA
954,122,6,128,TUS->ONT
1730,442,50,492,TUS->ORD
6948,1110,74,1184,TUS->PHX
2,0,0,0,TUS->PSP
438,48,2,50,TUS->RNO
2824,494,6,500,TUS->SAN
478,62,0,62,TUS->SAT
888,172,2,174,TUS->SEA
730,76,4,80,TUS->SFO
2970,250,8,258,TUS->SLC
930,150,0,150,TUS->SMF
258,36,0,36,TVC->CVG
178,42,2,44,TVC->DEN
2420,348,62,410,TVC->DTW
100,22,8,30,TVC->LGA
2,2,0,2,TVC->MSN
694,88,20,108,TVC->MSP
4872,1216,238,1454,TVC->ORD
2,0,0,0,TWF->BOI
3620,370,78,448,TWF->SLC
4,0,2,2,TWF->SUN
2500,346,112,458,TXK->DFW
3170,382,100,482,TYR->DFW
4862,1148,68,1216,TYS->ATL
6,6,0,6,TYS->AUS
1022,180,10,190,TYS->CLE
1908,288,34,322,TYS->CVG
1022,152,6,158,TYS->DEN
3012,638,60,698,TYS->DFW
2848,374,38,412,TYS->DTW
1302,434,18,452,TYS->EWR
192,42,6,48,TYS->IAD
2688,482,30,512,TYS->IAH
1206,322,80,402,TYS->LGA
2,0,0,0,TYS->MCI
250,36,0,36,TYS->MCO
2920,454,26,480,TYS->MEM
730,102,8,110,TYS->MSP
4038,906,150,1056,TYS->ORD
1876,376,32,408,VLD->ATL
6090,1666,104,1770,VPS->ATL
206,14,6,20,VPS->CVG
3936,620,102,722,VPS->DFW
842,138,14,152,VPS->IAH
4,2,0,2,VPS->LGA
2090,184,18,202,VPS->MEM
472,162,20,182,VPS->ORD
726,126,38,164,WRG->KTN
728,152,24,176,WRG->PSG
528,6,2,8,WYS->SLC
3536,696,50,746,XNA->ATL
2,0,0,0,XNA->BHM
2,2,0,2,XNA->CAK
2,0,0,0,XNA->COS
202,10,0,10,XNA->CVG
418,82,18,100,XNA->DCA
1370,232,14,246,XNA->DEN
5562,1080,208,1288,XNA->DFW
722,98,16,114,XNA->DTW
1090,390,36,426,XNA->EWR
2,2,0,2,XNA->FAR
2870,602,64,666,XNA->IAH
716,204,10,214,XNA->LAX
2,2,0,2,XNA->LEX
1532,482,50,532,XNA->LGA
2088,360,32,392,XNA->MEM
308,74,24,98,XNA->MIA
1352,144,36,180,XNA->MSP
6228,1634,374,2008,XNA->ORD
208,54,8,62,XNA->RDU
2,0,0,0,XNA->RFD
2,2,0,2,XNA->SGF
8,0,0,0,XNA->SLC
726,156,18,174,YAK->CDV
724,150,14,164,YAK->JNU
680,134,6,140,YKM->SLC
2,0,0,0,YUM->GJT
652,62,6,68,YUM->IPL
198,34,8,42,YUM->LAS
2088,214,14,228,YUM->LAX
3922,486,148,634,YUM->PHX
880,78,6,84,YUM->SLC
